MonthlyCharges,tenure,TotalCharges,Churn_Yes
29.3,43,1224.05,False
83.85,27,2310.2,False
79.55,9,723.4,True
103.65,38,3988.5,False
99.05,35,3554.6,False
100.05,59,6034.85,False
20.35,27,531.6,False
43.95,2,85.1,False
23.5,7,173.0,False
70.7,36,2511.95,False
94.3,41,3893.6,False
29.15,13,357.15,False
20.85,19,467.5,False
37.7,60,2288.7,False
95.5,48,4627.85,True
91.05,3,289.1,True
92.45,69,6460.55,False
44.15,43,1931.3,False
36.05,11,402.6,False
50.25,45,2221.55,False
109.75,72,7758.9,False
79.2,2,172.85,True
20.3,12,224.5,False
112.35,67,7388.45,False
94.3,37,3460.95,False
41.15,39,1700.9,False
74.65,41,3090.65,False
48.25,25,1293.8,False
76.15,8,645.8,False
71.1,71,5224.95,False
96.55,5,500.1,False
79.3,30,2427.1,False
89.6,40,3488.15,False
20.5,54,1035.7,False
106.3,72,7565.35,False
100.35,28,2799.0,False
85.6,18,1601.5,False
45.25,2,85.5,True
106.15,59,6256.2,False
51.1,22,1232.9,False
19.9,1,19.9,False
25.7,72,1937.4,False
74.3,14,1096.25,True
99.4,50,5059.75,False
69.7,48,3023.65,False
98.35,49,4889.2,False
85.45,28,2289.9,False
95.9,68,6503.2,False
100.75,13,1313.25,False
89.2,11,990.3,False
74.1,3,228.0,True
100.6,57,5746.15,True
75.0,3,209.1,True
25.75,72,1864.2,False
84.1,70,5979.7,False
79.3,49,3902.45,False
107.05,67,7142.5,False
20.05,46,902.0,False
70.2,64,4481.0,True
19.5,37,805.2,False
70.75,2,154.85,True
45.3,13,528.45,False
115.15,72,8349.7,False
72.95,68,4953.25,False
19.65,15,332.65,False
19.55,24,470.2,False
89.55,24,2259.35,False
50.35,27,1411.35,False
50.25,12,593.75,True
87.25,71,6328.7,False
20.8,67,1411.9,False
109.25,63,6841.4,False
20.35,1,20.35,False
55.9,4,238.5,False
79.2,40,3233.85,True
96.0,12,1062.1,True
79.2,52,4016.3,False
24.0,10,226.55,False
101.35,68,7110.75,False
100.1,54,5440.9,True
56.5,4,235.1,True
35.45,52,1958.95,False
85.0,1,85.0,True
79.4,70,5528.9,False
35.2,43,1463.7,False
19.65,52,1025.05,False
49.85,12,552.1,False
68.75,56,3815.4,False
79.9,42,3313.4,False
89.75,22,1938.9,False
59.3,51,3014.65,True
19.4,27,460.25,False
93.65,51,4839.15,False
49.4,4,184.4,True
19.9,1,19.9,False
55.0,35,2010.55,True
72.9,71,5139.65,False
69.2,1,69.2,True
25.6,69,1673.4,False
19.75,14,309.35,False
55.7,57,3171.6,False
117.5,72,8670.1,False
19.85,48,916.0,False
78.9,4,299.75,False
20.65,31,702.05,False
62.3,38,2354.8,True
92.5,37,3473.4,True
19.65,1,19.65,False
79.75,57,4438.2,False
79.95,62,4819.75,False
29.9,3,92.25,False
19.75,72,1567.0,False
45.0,29,1242.45,False
44.8,13,559.2,False
69.65,3,220.1,True
51.1,11,531.15,False
53.15,21,1183.2,False
24.7,19,465.85,False
111.6,61,6876.05,True
48.55,11,501.0,True
109.95,35,3782.4,False
20.8,25,460.2,False
20.2,1,20.2,True
25.6,67,1790.35,False
39.65,19,733.35,True
24.9,56,1334.0,True
108.4,72,7767.25,False
19.55,43,876.15,False
85.1,55,4600.95,False
56.7,2,113.55,True
69.05,27,1793.25,False
70.15,13,886.7,False
111.15,70,7737.55,False
105.95,14,1348.9,True
89.35,19,1686.85,False
89.1,20,1879.25,False
91.25,43,4013.8,False
90.35,5,434.5,False
105.55,70,7195.35,False
19.1,40,780.1,False
20.4,6,107.6,False
100.45,39,3801.7,False
74.95,4,308.7,True
29.7,15,438.25,True
50.35,1,50.35,True
85.7,45,3778.1,False
47.85,64,3147.5,True
94.0,57,5438.95,False
69.85,72,5102.35,False
70.3,1,70.3,True
25.85,72,1872.2,False
71.1,3,213.35,False
98.8,55,5617.75,True
93.35,59,5386.5,False
99.85,18,1776.95,True
80.3,32,2483.05,True
50.55,4,235.65,False
80.45,66,5224.35,True
81.3,27,2272.8,False
20.7,4,83.75,False
79.05,60,4663.4,False
19.05,8,201.7,False
19.6,8,125.0,False
20.2,35,684.4,False
86.8,7,620.35,True
20.9,53,1146.05,False
103.6,18,1806.35,False
38.8,15,603.0,False
88.4,67,5798.3,False
84.2,6,519.15,True
79.7,6,497.6,False
99.0,13,1301.7,True
100.75,11,1129.75,True
19.3,1,19.3,False
55.75,5,266.95,False
19.95,13,257.0,False
91.75,9,865.8,True
89.65,29,2623.65,False
45.85,1,45.85,False
79.55,1,79.55,True
55.95,18,1082.8,False
69.0,2,147.8,False
83.55,30,2570.2,False
65.7,66,4378.9,False
94.9,38,3616.25,False
61.9,44,2924.05,False
111.1,54,6014.85,True
20.0,2,32.7,False
67.7,42,2882.25,False
25.15,58,1509.9,False
92.85,58,5305.05,False
89.1,25,2368.4,True
111.3,71,7985.9,False
101.9,37,3545.35,True
91.65,14,1301.0,True
88.85,4,372.45,True
60.6,48,2985.25,False
25.3,3,77.75,True
65.5,8,564.35,False
95.45,1,95.45,True
19.95,67,1311.75,False
91.1,13,1135.7,True
54.15,45,2319.8,True
74.6,49,3720.35,False
94.6,52,5025.8,False
81.15,63,5224.5,False
89.05,68,6185.8,False
49.2,31,1498.55,False
19.45,64,1208.6,False
104.3,62,6613.65,False
69.7,1,69.7,True
89.5,6,573.3,True
86.05,21,1818.9,False
25.2,72,1787.35,False
35.15,32,1051.05,False
99.65,71,7181.25,False
105.35,34,3688.6,False
35.15,3,99.75,True
73.75,12,871.4,True
101.35,8,780.5,True
24.3,35,821.6,False
80.7,3,239.45,False
89.85,3,244.45,False
61.1,53,3357.9,False
29.05,4,129.6,False
99.7,48,4977.2,False
55.9,6,365.35,True
105.9,3,334.65,True
46.0,54,2424.05,False
43.95,1,43.95,True
80.4,62,4981.15,False
100.05,22,2090.25,False
45.1,1,45.1,True
94.0,51,4905.75,False
68.95,30,2038.7,False
68.45,56,4014.0,False
69.0,35,2441.7,False
43.85,64,2751.0,False
44.5,30,1307.8,False
18.7,25,383.65,False
70.25,41,2868.05,True
55.35,9,449.75,True
53.55,1,53.55,False
114.6,70,7882.5,False
20.1,57,1087.7,False
85.5,9,791.7,False
108.75,69,7493.05,False
103.0,43,4414.3,True
97.85,72,6841.3,False
19.55,44,819.95,False
84.05,72,6052.25,False
103.75,33,3361.05,True
89.4,54,4869.5,False
19.7,27,509.3,False
79.85,54,4308.25,False
74.45,3,221.1,False
74.1,53,3833.95,False
69.35,1,69.35,True
18.8,15,294.95,False
73.85,56,4092.85,True
64.4,5,316.9,False
55.8,48,2651.2,False
20.05,25,471.7,False
75.15,3,216.75,True
99.15,58,5720.95,False
56.75,10,503.25,False
69.6,1,69.6,True
104.15,71,7365.3,False
110.8,65,7245.9,False
80.15,5,385.0,True
35.75,28,961.4,False
69.9,67,4615.9,False
89.2,35,3251.3,False
55.65,72,3880.05,False
50.7,61,3088.75,False
20.0,68,1396.0,False
30.5,1,30.5,True
19.1,3,53.05,False
98.3,70,6859.5,True
45.55,48,2108.35,False
101.05,68,6770.5,False
103.7,47,4730.6,False
36.25,32,1151.05,False
49.4,5,232.55,False
19.9,49,1022.6,False
107.4,48,5121.3,True
82.0,13,1127.2,True
19.8,15,309.4,False
45.05,12,523.1,False
64.55,67,4250.1,False
86.25,9,770.5,False
19.75,13,246.7,False
89.1,38,3342.0,False
95.55,42,3930.6,False
75.4,24,1747.85,True
101.25,27,2754.45,True
102.6,9,897.75,False
56.3,49,2780.6,False
94.2,61,5895.45,False
43.05,50,2208.05,False
89.5,25,2196.15,True
74.4,22,1692.6,True
20.5,1,20.5,True
74.35,4,265.35,True
99.75,18,1836.25,True
111.95,56,6418.9,True
94.0,53,4871.45,False
98.85,51,4947.55,False
64.35,24,1558.65,False
72.0,62,4284.2,False
49.7,24,1218.25,False
80.7,70,5617.95,False
24.2,1,24.2,False
39.0,16,679.85,True
65.45,8,554.45,False
74.35,72,5237.4,False
83.2,23,2032.3,False
25.0,31,789.2,False
40.2,37,1525.35,False
94.1,30,2804.45,True
108.35,35,3726.15,False
69.5,23,1652.1,False
76.0,20,1588.75,False
93.6,36,3366.05,False
95.65,8,778.1,True
100.55,71,7113.75,False
88.05,50,4367.35,True
24.45,43,993.15,False
89.55,57,5012.35,False
66.5,41,2728.6,True
76.1,27,2093.4,False
80.5,13,1011.8,False
35.45,3,106.85,True
20.55,67,1343.4,False
49.9,3,130.1,True
105.4,64,6794.75,False
35.75,26,1022.5,False
95.1,38,3691.2,False
19.3,23,486.2,False
104.5,40,4036.85,True
63.1,72,4685.55,False
75.05,3,256.25,True
81.0,23,1917.1,True
74.45,1,74.45,True
60.4,4,272.15,True
84.95,62,5150.55,False
93.4,40,3756.4,False
89.2,41,3645.75,False
85.2,34,2874.45,False
49.95,1,49.95,False
20.65,51,1020.75,False
70.65,1,70.65,True
20.15,39,826.0,False
19.2,12,239.0,False
59.8,12,727.8,True
104.95,72,7544.3,False
103.5,63,6479.4,False
84.8,44,3626.35,False
95.05,18,1679.4,False
44.2,9,403.35,True
73.35,13,931.55,False
64.1,68,4326.25,False
44.4,6,263.05,False
20.05,2,39.25,False
60.0,55,3316.1,False
75.75,1,75.75,True
69.5,38,2625.25,False
102.95,67,6886.25,True
78.7,19,1495.1,False
60.65,12,743.3,False
21.15,72,1419.4,False
84.8,24,1990.5,False
103.2,72,7362.9,False
29.6,11,346.45,False
74.4,4,306.6,True
105.65,66,6844.5,False
